Key,TEST_RULE,ACT_English,ACT_Math,ACT_Reading,ACT_Science_Reasoning,ACT_Composite,ACT_Combined English_Writing,TEST_RULE,SAT_Critical_Reading,SAT_Mathematics,SAT_Writing
138272,ACT,24,26,21,27,25,,,,,
138278,ACT,33,30,36,34,33,,,,,
138280,,,,,,,,,,,
138282,,,,,,,,,,,
138284,ACT,34,32,35,34,33,,,,,
138291,ACT,27,34,29,30,30,,,,,
138316,ACT,34,33,32,28,30,,,,,
138325,,,,,,,,,,,
138346,,,,,,,,,,,
138348,,,,,,,,,,,
138424,ACT,28,27,28,24,25,,,,,
138428,ACT,28,27,30,28,28,,,,,
138435,,,,,,,,,,,
138464,,,,,,,,,,,
138467,ACT,35,33,31,27,32,,,,,
138475,ACT,22,28,35,31,29,,,,,
138490,ACT,35,34,35,34,34,,,,,
138500,,,,,,,,,,,
138529,ACT,26,27,22,21,24,,,,,
138532,ACT,33,33,36,28,33,,,,,
138536,ACT,25,29,27,30,26,,,,,
138537,,,,,,,,,,,
138563,,,,,,,,,,,
138578,ACT,32,35,32,35,33,,,,,
138580,ACT,24,26,25,23,25,,,,,
138585,,,,,,,,,,,
138594,ACT,35,29,35,34,33,,,,,
138597,ACT,34,29,27,30,30,,,,,
138626,ACT,29,32,25,25,26,,,,,
138653,ACT,23,29,19,29,25,,,,,
138661,ACT,34,33,34,36,34,,,,,
138665,ACT,30,33,26,33,31,,,,,
138675,,,,,,,,,,,
138676,ACT,32,33,34,36,34,,,,,
138686,,,,,,,,,,,
138697,,,,,,,,,,,
138706,ACT,23,27,20,21,23,,,,,
138707,,,,,,,,,,,
138783,ACT,33,32,34,34,33,,,,,
138822,,,,,,,,,,,
138879,ACT,28,27,28,30,28,,,,,
138901,,,,,,,,,,,
138919,ACT,32,30,30,34,32,,,,,
138924,,,,,,,,,,,
138926,ACT,33,31,26,31,29,,,,,
138939,ACT,26,32,36,36,33,,,,,
138972,,,,,,,,,,,
138974,ACT,24,25,24,27,24,,,,,
138976,ACT,35,33,34,29,33,,,,,
138978,ACT,34,28,35,31,32,,,,,
138986,,,,,,,,,,,
138989,ACT,28,28,35,32,31,,,,,
138991,,,,,,,,,,,
139004,,,,,,,,,,,
139008,,,,,,,,,,,
139014,,,,,,,,,,,
139018,ACT,35,32,32,33,33,,,,,
139019,ACT,34,28,32,29,31,,,,,
139028,ACT,32,31,31,31,31,,,,,
139031,,,,,,,,,,,
139032,ACT,36,29,29,30,31,,,,,
139035,,,,,,,,,,,
139037,,,,,,,,,,,
139064,ACT,34,26,34,22,29,,,,,
139076,,,,,,,,,,,
139095,,,,,,,,,,,
139109,ACT,33,34,29,31,32,,,,,
139116,ACT,31,27,27,30,28,,,,,
139124,ACT,21,27,25,24,24,,,,,
139213,ACT,35,34,34,34,34,,,,,
139268,ACT,36,30,35,32,33,,,,,
139287,,,,,,,,,,,
139329,ACT,25,25,31,25,27,,,,,
139332,,,,,,,,,,,
139333,,,,,,,,,,,
139359,,,,,,,,,,,
139376,ACT,34,26,35,31,32,,,,,
139381,ACT,34,27,35,28,31,,,,,
139388,ACT,33,34,32,31,33,,,,,
139409,ACT,32,30,35,31,32,,,,,
139410,,,,,,,,,,,
139415,,,,,,,,,,,
139427,ACT,35,34,33,29,33,,,,,
139440,ACT,25,31,33,36,31,,,,,
139447,ACT,35,33,28,35,33,,,,,
139456,,,,,,,,,,,
139469,ACT,27,33,24,24,27,,,,,
139614,,,,,,,,,,,
139615,,,,,,,,,,,
139637,ACT,36,35,35,31,34,,,,,
139642,ACT,18,33,13,25,22,,,,,
139708,,,,,,,,,,,
139710,ACT,32,30,31,27,30,,,,,
139711,ACT,29,29,29,26,28,,,,,
139729,,,,,,,,,,,
139739,,,,,,,,,,,
139742,ACT,34,33,34,34,31,,,,,
139749,ACT,35,29,32,34,33,,,,,
139753,,,,,,,,,,,
139781,ACT,28,27,31,26,28,,,,,
139797,ACT,26,29,32,33,30,,,,,
139828,,,,,,,,,,,
139829,ACT,36,35,31,36,35,,,,,
139832,,,,,,,,,,,
139839,,,,,,,,,,,
139866,ACT,35,31,36,30,32,,,,,
139869,,,,,,,,,,,
139882,ACT,32,32,34,27,31,,,,,
139906,ACT,28,30,33,28,30,,,,,
140072,ACT,21,27,22,23,23,,,,,
140083,ACT,35,32,30,34,31,,,,,
140090,ACT,35,35,36,35,34,,,,,
140104,,,,,,,,,,,
140108,ACT,22,26,22,24,24,,,,,
140116,,,,,,,,,,,
140120,ACT,23,24,24,23,24,,,,,
140144,ACT,34,33,33,29,32,,,,,
140147,ACT,27,34,31,33,31,,,,,
140150,,,,,,,,,,,
140153,ACT,31,32,36,36,34,,,,,
140163,,,,,,,,,,,
140169,ACT,35,35,33,33,34,,,,,
140170,ACT,24,26,23,26,25,,,,,
140201,,,,,,,,,,,
140224,,,,,,,,,,,
140228,ACT,30,34,25,32,30,,,,,
140235,ACT,36,36,35,35,35,,,,,
140236,,,,,,,,,,,
140261,ACT,25,21,30,30,26,,,,,
140264,,,,,,,,,,,
140266,ACT,25,29,30,28,28,,,,,
140283,ACT,24,25,25,23,24,,,,,
140306,ACT,25,26,22,20,23,,,,,
140381,ACT,32,34,34,35,34,,,,,
140390,ACT,24,30,30,31,29,,,,,
140398,ACT,32,27,31,26,29,,,,,
140407,ACT,20,22,28,23,23,,,,,
140426,ACT,34,36,34,36,35,,,,,
140429,ACT,31,31,33,29,29,,,,,
140453,,,,,,,,,,,
140455,ACT,31,29,33,30,30,,,,,
140466,ACT,35,35,34,36,34,,,,,
140515,ACT,35,31,31,27,31,,,,,
140521,ACT,33,28,34,31,32,,,,,
140526,,,,,,,,,,,
140541,,,,,,,,,,,
140560,,,,,,,,,,,
140561,,,,,,,,,,,
140570,ACT,32,31,31,26,30,,,,,
140579,ACT,23,29,24,25,25,,,,,
140580,,,,,,,,,,,
140584,ACT,23,30,31,33,29,,,,,
140588,,,,,,,,,,,
140590,,,,,,,,,,,
140622,ACT,30,30,32,26,30,,,,,
140630,ACT,32,35,35,30,33,,,,,
140663,ACT,35,30,30,33,31,,,,,
140666,ACT,32,28,30,30,28,,,,,
140674,ACT,34,30,32,33,31,,,,,
140676,,,,,,,,,,,
140684,ACT,32,34,26,32,31,,,,,
140689,,,,,,,,,,,
140692,ACT,35,32,33,35,34,,,,,
140705,ACT,33,30,25,24,27,,,,,
140713,ACT,26,33,33,34,32,,,,,
140716,ACT,21,25,22,24,23,,,,,
140726,ACT,23,24,25,23,24,,,,,
140759,ACT,35,33,33,34,34,,,,,
140765,ACT,35,35,34,34,35,,,,,
140766,ACT,34,33,32,29,32,,,,,
140776,ACT,35,31,32,34,33,,,,,
140845,ACT,24,33,26,29,28,,,,,
140852,ACT,34,29,35,31,31,,,,,
140855,ACT,36,34,34,36,35,,,,,
140858,,,,,,,,,,,
140865,,,,,,,,,,,
140927,ACT,28,30,27,34,30,,,,,
140933,,,,,,,,,,,
140937,ACT,26,33,30,30,30,,,,,
140952,ACT,28,30,26,30,29,,,,,
140962,ACT,33,32,35,35,33,,,,,
140965,,,,,,,,,,,
140968,ACT,35,35,36,34,35,,,,,
140972,,,,,,,,,,,
140977,ACT,36,28,35,29,32,,,,,
140978,ACT,25,27,20,24,23,,,,,
140982,ACT,27,32,25,26,27,,,,,
140996,ACT,23,28,23,27,25,,,,,
141002,,,,,,,,,,,
141008,ACT,35,35,36,30,34,,,,,
141025,ACT,32,36,29,33,33,,,,,
141028,ACT,28,32,29,30,30,,,,,
141034,ACT,35,31,31,34,32,,,,,
141045,ACT,31,28,26,25,28,,,,,
141050,ACT,35,34,25,27,30,,,,,
141062,,,,,,,,,,,
141066,ACT,26,30,26,29,28,,,,,
141119,ACT,30,30,30,27,29,,,,,
141129,,,,,,,,,,,
141130,,,,,,,,,,,
141143,,,,,,,,,,,
141149,ACT,34,34,36,33,34,,,,,
141152,,,,,,,,,,,
141153,,,,,,,,,,,
141155,ACT,28,33,34,27,31,,,,,
141177,ACT,30,29,33,32,31,,,,,
141189,,,,,,,,,,,
141210,ACT,24,21,27,24,22,,,,,
141212,ACT,28,33,26,33,27,,,,,
141229,ACT,34,35,36,33,34,,,,,
141239,ACT,34,30,29,30,31,,,,,
141245,ACT,30,26,33,25,29,,,,,
141251,ACT,24,32,34,29,30,,,,,
141252,ACT,28,33,24,31,29,,,,,
141253,ACT,32,29,30,30,30,,,,,
141285,ACT,34,32,36,31,33,,,,,
141286,ACT,33,31,26,31,28,,,,,
141319,ACT,29,26,30,25,27,,,,,
141338,ACT,31,27,28,27,28,,,,,
141370,ACT,35,32,35,35,34,,,,,
141398,ACT,26,33,34,34,31,,,,,
141402,ACT,32,32,31,31,31,,,,,
141407,ACT,31,30,30,33,31,,,,,
141409,ACT,29,35,31,36,33,,,,,
141437,ACT,34,34,34,35,34,,,,,
141439,ACT,33,33,32,29,31,,,,,
141460,ACT,30,27,20,23,25,,,,,
141465,,,,,,,,,,,
141469,,,,,,,,,,,
141477,ACT,32,36,36,35,35,,,,,
141499,,,,,,,,,,,
141502,ACT,28,27,29,27,28,,,,,
141507,ACT,34,25,30,26,28,,,,,
141508,ACT,33,33,32,30,31,,,,,
141621,,,,,,,,,,,
141642,ACT,35,35,35,35,35,,,,,
141645,,,,,,,,,,,
141651,ACT,33,29,33,36,33,,,,,
141653,,,,,,,,,,,
141657,,,,,,,,,,,
141661,ACT,28,25,34,28,27,,,,,
141685,ACT,35,33,36,30,34,,,,,
141691,ACT,24,27,24,29,26,,,,,
141697,ACT,30,27,27,24,27,,,,,
141698,ACT,33,31,36,29,32,,,,,
141701,ACT,35,35,35,29,34,,,,,
141706,ACT,29,28,32,29,29,,,,,
141708,,,,,,,,,,,
141726,ACT,27,27,30,23,27,,,,,
141741,ACT,24,29,24,25,25,,,,,
141744,ACT,32,26,22,24,26,,,,,
141752,,,,,,,,,,,
141755,ACT,24,27,24,29,26,,,,,
141759,,,,,,,,,,,
141771,ACT,30,28,36,28,30,,,,,
141783,ACT,32,30,24,26,27,,,,,
141788,,,,,,,,,,,
141793,ACT,34,34,34,36,35,,,,,
141797,ACT,18,26,20,27,23,,,,,
141799,,,,,,,,,,,
141815,ACT,29,31,33,29,31,,,,,
141833,ACT,30,28,28,29,29,,,,,
141844,,,,,,,,,,,
141845,ACT,35,32,30,33,32,,,,,
141862,ACT,30,28,29,25,28,,,,,
141871,,,,,,,,,,,
141872,ACT,31,32,27,27,29,,,,,
141884,ACT,24,20,31,24,24,,,,,
141886,,,,,,,,,,,
141889,ACT,32,36,31,35,33,,,,,
141902,ACT,35,31,32,33,33,,,,,
141909,ACT,27,27,22,29,26,,,,,
141924,,,,,,,,,,,
141926,,,,,,,,,,,
141960,,,,,,,,,,,
141964,,,,,,,,,,,
141977,ACT,26,27,30,25,27,,,,,
141982,ACT,35,34,28,33,33,,,,,
141989,ACT,28,30,31,29,28,,,,,
142011,ACT,32,33,25,33,29,,,,,
142015,ACT,29,29,34,30,31,,,,,
142050,ACT,32,30,28,33,30,,,,,
142091,,,,,,,,,,,
142129,,,,,,,,,,,
142140,,,,,,,,,,,
142192,ACT,24,23,22,27,24,,,,,
142200,ACT,22,31,20,28,25,,,,,
142206,,,,,,,,,,,
142224,ACT,35,35,26,36,33,,,,,
142225,,,,,,,,,,,
142228,ACT,22,25,21,21,22,,,,,
142236,ACT,32,25,22,26,26,,,,,
142257,ACT,35,35,31,35,33,,,,,
142262,,,,,,,,,,,
142281,ACT,31,34,36,34,33,,,,,
142290,,,,,,,,,,,
142308,,,,,,,,,,,
142341,ACT,36,35,34,35,35,,,,,
142364,ACT,25,33,31,30,30,,,,,
142394,ACT,33,32,34,34,33,,,,,
142402,,,,,,,,,,,
142418,,,,,,,,,,,
142424,ACT,27,27,31,26,28,,,,,
142431,ACT,30,28,30,25,28,,,,,
142432,ACT,34,34,35,30,33,,,,,
142434,,,,,,,,,,,
142446,ACT,30,32,27,31,29,,,,,
142470,ACT,29,28,32,30,29,,,,,
142479,,,,,,,,,,,
142487,ACT,33,32,28,36,32,,,,,
142490,ACT,35,36,29,32,32,,,,,
142491,,,,,,,,,,,
142506,,,,,,,,,,,
142524,ACT,22,33,25,33,28,,,,,
142650,,,,,,,,,,,
142681,,,,,,,,,,,
142692,ACT,29,35,33,30,32,,,,,
142710,ACT,30,34,28,27,28,,,,,
142718,ACT,35,34,34,29,33,,,,,
142723,ACT,35,33,31,31,32,,,,,
142724,,,,,,,,,,,
142729,ACT,27,34,36,36,33,,,,,
142751,ACT,26,33,27,27,28,,,,,
142762,ACT,26,32,28,27,28,,,,,
142785,ACT,21,27,21,27,24,,,,,
142812,ACT,31,28,25,30,27,,,,,
142818,,,,,,,,,,,
142823,ACT,28,30,31,30,29,,,,,
142840,,,,,,,,,,,
142855,ACT,26,35,30,26,29,,,,,
142858,,,,,,,,,,,
142899,,,,,,,,,,,
142913,ACT,31,29,26,27,27,,,,,
142937,ACT,25,27,21,24,24,,,,,
142950,ACT,27,35,32,36,33,,,,,
142968,ACT,28,28,23,25,26,,,,,
142982,ACT,31,29,31,30,30,,,,,
142986,ACT,30,34,33,31,31,,,,,
143017,ACT,30,32,31,30,31,,,,,
143022,,,,,,,,,,,
143023,,,,,,,,,,,
143024,ACT,32,33,36,30,32,,,,,
143036,ACT,35,28,36,33,33,,,,,
143179,ACT,23,33,24,34,29,,,,,
143204,,,,,,,,,,,
143247,ACT,28,34,32,29,31,,,,,
143299,ACT,23,25,22,22,23,,,,,
143309,ACT,29,33,32,33,31,,,,,
143314,ACT,35,36,35,34,35,,,,,
143353,ACT,30,34,35,33,33,,,,,
143380,ACT,29,35,29,30,30,,,,,
143413,ACT,26,31,36,33,31,,,,,
143418,ACT,19,24,25,22,25,,,,,
143447,,,,,,,,,,,
143456,ACT,21,24,20,20,20,,,,,
143474,,,,,,,,,,,
143490,,,,,,,,,,,
143492,ACT,33,35,35,33,33,,,,,
143493,,,,,,,,,,,
143497,ACT,33,34,35,33,33,,,,,
143502,,,,,,,,,,,
143580,,,,,,,,,,,
143584,,,,,,,,,,,
143585,ACT,21,27,18,22,22,,,,,
143587,ACT,20,26,28,34,27,,,,,
143594,ACT,34,29,36,34,33,,,,,
143618,,,,,,,,,,,
143644,ACT,28,28,31,29,29,,,,,
143662,,,,,,,,,,,
143674,ACT,34,29,29,26,28,,,,,
143675,ACT,24,32,23,29,27,,,,,
143682,ACT,35,35,27,26,31,,,,,
143713,ACT,25,26,32,25,27,,,,,
143729,,,,,,,,,,,
143731,,,,,,,,,,,
143766,ACT,30,35,34,30,31,,,,,
143784,,,,,,,,,,,
143785,,,,,,,,,,,
143788,ACT,29,33,36,33,33,,,,,
143804,,,,,,,,,,,
143813,,,,,,,,,,,
143818,ACT,35,34,36,35,35,,,,,
143830,,,,,,,,,,,
143846,,,,,,,,,,,
143847,,,,,,,,,,,
143873,,,,,,,,,,,
143880,ACT,24,33,31,33,30,,,,,
143887,,,,,,,,,,,
143896,ACT,29,35,33,34,33,,,,,
143903,,,,,,,,,,,
143910,ACT,29,36,24,33,29,,,,,
143925,,,,,,,,,,,
143933,ACT,31,31,34,34,32,,,,,
143944,,,,,,,,,,,
143949,,,,,,,,,,,
143950,,,,,,,,,,,
143954,,,,,,,,,,,
143992,ACT,21,22,17,25,21,,,,,
143998,ACT,29,35,35,36,33,,,,,
144014,,,,,,,,,,,
144019,,,,,,,,,,,
144043,,,,,,,,,,,
144050,ACT,34,33,35,36,35,,,,,
144054,ACT,23,28,32,33,29,,,,,
144102,,,,,,,,,,,
144106,ACT,31,28,32,30,29,,,,,
144127,ACT,32,32,36,32,33,,,,,
144130,ACT,34,30,31,32,31,,,,,
144144,ACT,36,33,34,35,34,,,,,
144149,ACT,31,34,35,30,33,,,,,
144168,,,,,,,,,,,
144174,ACT,26,30,24,29,26,,,,,
144180,ACT,29,26,29,23,26,,,,,
144184,ACT,33,28,30,30,29,,,,,
144193,,,,,,,,,,,
144219,ACT,36,30,33,34,33,,,,,
144227,,,,,,,,,,,
144263,,,,,,,,,,,
144270,ACT,25,23,23,20,21,,,,,
144275,,,,,,,,,,,
144276,,,,,,,,,,,
144279,ACT,34,35,30,31,33,,,,,
144295,ACT,26,28,34,31,27,,,,,
144311,ACT,33,34,33,36,34,,,,,
144322,ACT,25,27,25,26,26,,,,,
144356,ACT,20,32,21,30,26,,,,,
144374,,,,,,,,,,,
144378,ACT,16,23,18,21,20,,,,,
144384,ACT,35,34,34,33,33,,,,,
144385,ACT,29,35,25,33,30,,,,,
144400,,,,,,,,,,,
144412,,,,,,,,,,,
144469,ACT,23,29,26,26,26,,,,,
144473,,,,,,,,,,,
144489,ACT,35,34,30,29,30,,,,,
144495,,,,,,,,,,,
144496,ACT,29,33,28,31,30,,,,,
144506,ACT,35,29,35,29,32,,,,,
144563,,,,,,,,,,,
144580,ACT,34,31,34,34,33,,,,,
144599,ACT,33,33,33,32,33,,,,,
144616,ACT,36,28,34,28,32,,,,,
144628,,,,,,,,,,,
144633,,,,,,,,,,,
144642,,,,,,,,,,,
144644,ACT,35,33,33,29,32,,,,,
144650,ACT,36,35,36,35,35,,,,,
144652,ACT,24,26,23,27,23,,,,,
144655,,,,,,,,,,,
144661,ACT,35,34,31,36,34,,,,,
144672,ACT,26,26,32,25,27,,,,,
144692,ACT,34,29,35,32,32,,,,,
144696,ACT,35,28,35,32,33,,,,,
144706,ACT,31,33,34,31,31,,,,,
144718,,,,,,,,,,,
144759,,,,,,,,,,,
144767,ACT,31,32,36,34,32,,,,,
144770,ACT,33,33,32,35,32,,,,,
144788,ACT,34,34,34,33,34,,,,,
144793,,,,,,,,,,,
144809,ACT,36,36,34,36,35,,,,,
144818,,,,,,,,,,,
144826,,,,,,,,,,,
144830,ACT,24,25,25,24,24,,,,,
144842,ACT,33,35,34,30,32,,,,,
144847,ACT,24,28,32,25,27,,,,,
144860,,,,,,,,,,,
144867,ACT,31,33,35,32,33,,,,,
144879,ACT,23,24,30,23,25,,,,,
144886,ACT,30,28,33,30,30,,,,,
144890,ACT,34,34,25,36,32,,,,,
144893,ACT,24,27,25,24,25,,,,,
144894,,,,,,,,,,,
144906,,,,,,,,,,,
144930,,,,,,,,,,,
144937,,,,,,,,,,,
144976,,,,,,,,,,,
144991,ACT,34,34,35,26,32,,,,,
145021,ACT,32,27,36,29,31,,,,,
145025,,,,,,,,,,,
145035,ACT,30,29,29,26,29,,,,,
145039,,,,,,,,,,,
145043,ACT,35,32,30,33,32,,,,,
145073,ACT,36,34,31,29,32,,,,,
145089,ACT,34,32,30,34,32,,,,,
145091,,,,,,,,,,,
145105,ACT,34,27,31,25,29,,,,,
145106,ACT,29,29,27,25,27,,,,,
145120,,,,,,,,,,,
145134,ACT,35,33,33,31,33,,,,,
145138,ACT,30,33,33,34,33,,,,,
145152,,,,,,,,,,,
145165,,,,,,,,,,,
145166,ACT,26,26,25,29,26,,,,,
145170,ACT,30,33,31,28,31,,,,,
145172,,,,,,,,,,,
145174,,,,,,,,,,,
145175,,,,,,,,,,,
145179,ACT,29,31,23,28,28,,,,,
145236,,,,,,,,,,,
145238,ACT,25,26,23,23,24,,,,,
145283,ACT,35,31,33,35,33,,,,,
145301,ACT,34,34,34,35,34,,,,,
145309,ACT,35,33,35,35,35,,,,,
145312,,,,,,,,,,,
145316,,,,,,,,,,,
145389,ACT,29,31,32,34,32,,,,,
145395,ACT,32,33,28,31,30,,,,,
145407,ACT,30,28,33,25,29,,,,,
145491,ACT,34,36,25,35,33,,,,,
145584,,,,,,,,,,,
145585,ACT,35,27,31,25,29,,,,,
145589,ACT,35,33,36,36,35,,,,,
145607,,,,,,,,,,,
145608,ACT,27,30,31,32,29,,,,,
145645,,,,,,,,,,,
145652,ACT,18,24,26,22,23,,,,,
145680,ACT,23,27,25,24,25,,,,,
145702,ACT,22,30,31,26,27,,,,,
145705,ACT,35,36,36,36,36,,,,,
145717,ACT,24,28,29,25,27,,,,,
145726,ACT,33,34,32,32,31,,,,,
145734,,,,,,,,,,,
145751,ACT,28,27,32,29,29,,,,,
145752,ACT,20,31,22,27,25,,,,,
145826,,,,,,,,,,,
145841,,,,,,,,,,,
145848,,,,,,,,,,,
145850,ACT,20,24,19,23,22,,,,,
145865,ACT,32,35,33,36,34,,,,,
145869,ACT,26,35,35,34,33,,,,,
145873,,,,,,,,,,,
145874,ACT,36,33,32,31,33,,,,,
145876,ACT,34,35,26,31,30,,,,,
145883,,,,,,,,,,,
145886,ACT,31,31,34,27,31,,,,,
145924,ACT,29,27,26,27,27,,,,,
145934,,,,,,,,,,,
145937,,,,,,,,,,,
145943,ACT,35,35,34,32,34,,,,,
145944,ACT,34,28,30,29,30,,,,,
145955,,,,,,,,,,,
145972,ACT,32,31,25,27,28,,,,,
145976,ACT,32,30,33,34,31,,,,,
145983,ACT,30,32,24,28,29,,,,,
146001,ACT,24,31,25,23,26,,,,,
146022,,,,,,,,,,,
146040,ACT,23,34,31,29,29,,,,,
146041,ACT,34,32,33,32,32,,,,,
146046,,,,,,,,,,,
146067,ACT,35,35,35,36,35,,,,,
146070,ACT,36,32,34,35,34,,,,,
146101,ACT,30,31,31,34,32,,,,,
146104,,,,,,,,,,,
146136,ACT,30,29,34,36,32,,,,,
146142,ACT,29,30,33,28,30,,,,,
146151,ACT,31,33,29,35,32,,,,,
146158,,,,,,,,,,,
146193,,,,,,,,,,,
146202,ACT,33,29,35,28,31,,,,,
146203,ACT,32,29,32,33,32,,,,,
146207,ACT,30,32,31,28,30,,,,,
146233,ACT,35,35,35,36,35,,,,,
146274,ACT,29,29,33,33,31,,,,,
146386,ACT,29,28,32,32,30,,,,,
146401,ACT,35,28,36,29,32,,,,,
146426,ACT,29,30,31,29,29,,,,,
146439,ACT,27,29,29,33,29,,,,,
146447,ACT,35,30,32,34,33,,,,,
146504,ACT,33,33,29,34,32,,,,,
146508,,,,,,,,,,,
146534,,,,,,,,,,,
146548,ACT,24,32,33,35,31,,,,,
146569,,,,,,,,,,,
146589,ACT,22,24,25,35,27,,,,,
146626,,,,,,,,,,,
146632,ACT,24,27,25,22,25,,,,,
146635,ACT,22,27,13,25,22,,,,,
146673,ACT,24,28,30,26,26,,,,,
146678,,,,,,,,,,,
146720,,,,,,,,,,,
146748,,,,,,,,,,,
146780,ACT,35,29,35,32,33,,,,,
146799,,,,,,,,,,,
146809,,,,,,,,,,,
146819,,,,,,,,,,,
146851,ACT,25,19,29,23,24,,,,,
146856,ACT,32,30,33,33,30,,,,,
146869,,,,,,,,,,,
146875,ACT,25,33,26,24,27,,,,,
146878,,,,,,,,,,,
146888,ACT,35,30,31,28,30,,,,,
146895,,,,,,,,,,,
146914,,,,,,,,,,,
146927,,,,,,,,,,,
146938,ACT,34,32,36,32,33,,,,,
146948,ACT,28,30,22,27,26,,,,,
146957,ACT,27,29,28,25,27,,,,,
146964,ACT,35,36,35,32,34,,,,,
146967,ACT,34,28,32,29,31,,,,,
147009,,,,,,,,,,,
147023,,,,,,,,,,,
147029,ACT,29,30,32,27,30,,,,,
147070,ACT,35,34,31,33,33,,,,,
147135,ACT,35,36,34,35,35,,,,,
147187,,,,,,,,,,,
147234,ACT,22,25,26,23,24,,,,,
147246,,,,,,,,,,,
147263,ACT,35,28,35,32,32,,,,,
147273,ACT,21,28,22,25,24,,,,,
147289,,,,,,,,,,,
147303,,,,,,,,,,,
147307,,,,,,,,,,,
147330,,,,,,,,,,,
147357,ACT,33,28,35,34,33,,,,,
147397,,,,,,,,,,,
147405,ACT,32,30,32,34,32,,,,,
147430,,,,,,,,,,,
147442,,,,,,,,,,,
147472,,,,,,,,,,,
147491,ACT,32,32,34,34,33,,,,,
147520,,,,,,,,,,,
147547,,,,,,,,,,,
147551,ACT,27,29,32,31,28,,,,,
147554,,,,,,,,,,,
147557,ACT,26,36,33,28,31,,,,,
147559,ACT,28,31,32,35,32,,,,,
147578,,,,,,,,,,,
147587,ACT,31,30,35,31,30,,,,,
147592,ACT,33,30,35,36,34,,,,,
147605,,,,,,,,,,,
147614,,,,,,,,,,,
147617,,,,,,,,,,,
147653,,,,,,,,,,,
147656,,,,,,,,,,,
147671,ACT,34,33,34,27,32,,,,,
147679,ACT,36,33,33,30,33,,,,,
147681,,,,,,,,,,,
147685,,,,,,,,,,,
147696,,,,,,,,,,,
147703,,,,,,,,,,,
147708,ACT,35,34,32,25,31,,,,,
147718,,,,,,,,,,,
147724,ACT,30,28,32,28,29,,,,,
147725,ACT,29,26,23,25,26,,,,,
147744,ACT,27,34,36,33,33,,,,,
147777,ACT,34,28,34,29,30,,,,,
147807,ACT,35,33,32,36,32,,,,,
147813,ACT,32,36,33,35,33,,,,,
147818,ACT,27,33,33,34,32,,,,,
147828,ACT,35,32,34,30,33,,,,,
147834,ACT,30,27,31,29,29,,,,,
147857,ACT,30,34,28,34,30,,,,,
147865,ACT,34,29,36,34,33,,,,,
147868,ACT,35,31,34,35,33,,,,,
147869,ACT,32,28,32,29,30,,,,,
147905,ACT,35,35,33,28,33,,,,,
147934,,,,,,,,,,,
147937,,,,,,,,,,,
147951,,,,,,,,,,,
147958,,,,,,,,,,,
147961,ACT,27,26,29,25,27,,,,,
147963,,,,,,,,,,,
148005,ACT,29,35,35,36,33,,,,,
148009,ACT,20,25,20,18,21,,,,,
148031,,,,,,,,,,,
148120,,,,,,,,,,,
148126,ACT,35,32,35,33,34,,,,,
148159,ACT,34,33,31,28,30,,,,,
148182,ACT,25,27,30,24,27,,,,,
148185,ACT,36,35,33,30,33,,,,,
148211,,,,,,,,,,,
148220,,,,,,,,,,,
148231,,,,,,,,,,,
148245,ACT,28,27,27,31,28,,,,,
148251,ACT,31,35,34,34,32,,,,,
148267,,,,,,,,,,,
148278,,,,,,,,,,,
148292,ACT,27,27,23,28,26,,,,,
148313,ACT,31,30,31,29,29,,,,,
148316,ACT,27,30,33,33,30,,,,,
148326,,,,,,,,,,,
148330,ACT,34,28,35,27,31,,,,,
148340,,,,,,,,,,,
148349,ACT,31,32,34,29,30,,,,,
148379,ACT,25,22,24,23,24,,,,,
148381,ACT,27,29,23,27,27,,,,,
148385,ACT,35,33,34,35,34,,,,,
148398,ACT,32,29,33,33,31,,,,,
148425,ACT,32,26,29,26,28,,,,,
148435,ACT,34,33,34,34,34,,,,,
148454,,,,,,,,,,,
148474,,,,,,,,,,,
148493,ACT,33,32,34,35,34,,,,,
148508,,,,,,,,,,,
148536,,,,,,,,,,,
148538,,,,,,,,,,,
148543,ACT,35,27,30,33,31,,,,,
148576,ACT,34,29,29,28,29,,,,,
148583,ACT,30,31,30,33,30,,,,,
148597,,,,,,,,,,,
148631,,,,,,,,,,,
148648,,,,,,,,,,,
148674,ACT,34,28,29,26,29,,,,,
148696,ACT,32,28,26,29,29,,,,,
148701,ACT,36,36,36,35,36,,,,,
148722,,,,,,,,,,,
148748,ACT,33,29,25,26,28,,,,,
148750,ACT,30,29,32,28,29,,,,,
148769,ACT,27,28,27,27,27,,,,,
148795,ACT,33,28,33,28,30,,,,,
148797,,,,,,,,,,,
148815,,,,,,,,,,,
148901,ACT,33,31,35,34,33,,,,,
148959,ACT,31,32,31,31,31,,,,,
148962,ACT,35,28,33,30,31,,,,,
148967,ACT,33,31,34,33,32,,,,,
148997,,,,,,,,,,,
148998,ACT,34,32,34,34,34,,,,,
149001,ACT,35,31,32,33,32,,,,,
149017,,,,,,,,,,,
149020,ACT,32,33,35,33,33,,,,,
149052,ACT,36,35,30,33,34,,,,,
149058,,,,,,,,,,,
149059,,,,,,,,,,,
149066,,,,,,,,,,,
149088,ACT,32,35,32,33,32,,,,,
149107,ACT,35,31,35,36,34,,,,,
149114,ACT,26,32,32,29,30,,,,,
149166,,,,,,,,,,,
149243,ACT,28,33,31,35,31,,,,,
149258,ACT,35,29,27,28,30,,,,,
149260,,,,,,,,,,,
