Key,ACADEMIC_PERIOD,ACADEMIC_PERIOD_DESC,PRIMARY_PROGRAM_IND,CAMPUS,CAMPUS_DESC,COLLEGE,COLLEGE_DESC,MAJOR,MAJOR_DESC,STUDENT_CLASSIFICATION_BOAP,STUDENT_CLASS_BOAP_DESC,STUDENT_STATUS,ENROLLED_IND,REGISTERED_IND
139829,202010,Fall 2019,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,04,Sophomore: 45 - 59 hours,AS,Y,Y
139832,202110,Fall 2020,Y,PWL,West Lafayette,PI,Polytechnic Institute,AVMG,Aviation Management,03,Sophomore: 30 - 44 hours,AS,Y,Y
139832,202110,Fall 2020,N,PWL,West Lafayette,LA,College of Liberal Arts,CSTN,Cornerstone,03,Sophomore: 30 - 44 hours,AS,Y,Y
139832,202110,Fall 2020,N,PWL,West Lafayette,PI,Polytechnic Institute,AVFT,Prof Flight Technology,03,Sophomore: 30 - 44 hours,AS,Y,Y
139839,202020,Spring 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,05,Junior: 60 - 74 hours,AS,Y,Y
139866,202020,Spring 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,02,Freshman: 15 - 29 hours,AS,Y,Y
139869,202010,Fall 2019,Y,PWL,West Lafayette,S,College of Science,PHYS,Physics,03,Sophomore: 30 - 44 hours,AS,Y,Y
139882,202020,Spring 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,02,Freshman: 15 - 29 hours,AS,Y,Y
139906,202020,Spring 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,03,Sophomore: 30 - 44 hours,AS,Y,Y
140072,202110,Fall 2020,Y,PWL,West Lafayette,PI,Polytechnic Institute,METC,Mechanical Engr Technology,03,Sophomore: 30 - 44 hours,AS,Y,Y
140083,202020,Spring 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,02,Freshman: 15 - 29 hours,AS,Y,Y
140090,202010,Fall 2019,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,03,Sophomore: 30 - 44 hours,AS,Y,Y
140104,202020,Spring 2020,Y,PWL,West Lafayette,PC,College of Pharmacy,PHAR,Pharmaceutical Sciences,03,Sophomore: 30 - 44 hours,AS,Y,Y
140108,202020,Spring 2020,Y,PWL,West Lafayette,PI,Polytechnic Institute,CM,Construction Management,02,Freshman: 15 - 29 hours,AS,Y,Y
140108,202020,Spring 2020,N,PWL,West Lafayette,LA,College of Liberal Arts,CSTN,Cornerstone,02,Freshman: 15 - 29 hours,AS,Y,Y
140116,202020,Spring 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,01,Freshman: 0 - 14 hours,AS,Y,Y
140120,202110,Fall 2020,Y,PWL,West Lafayette,PI,Polytechnic Institute,CM,Construction Management,03,Sophomore: 30 - 44 hours,AS,Y,Y
140120,202110,Fall 2020,N,PWL,West Lafayette,LA,College of Liberal Arts,CSTN,Cornerstone,03,Sophomore: 30 - 44 hours,AS,Y,Y
140144,202110,Fall 2020,Y,PWL,West Lafayette,PC,College of Pharmacy,PHAR,Pharmaceutical Sciences,05,Junior: 60 - 74 hours,AS,Y,Y
140147,202110,Fall 2020,Y,PWL,West Lafayette,M,School of Management,INMG,Industrial Management,03,Sophomore: 30 - 44 hours,AS,Y,Y
140150,202110,Fall 2020,Y,PWL,West Lafayette,PI,Polytechnic Institute,CM,Construction Management,03,Sophomore: 30 - 44 hours,AS,Y,Y
140153,202020,Spring 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,05,Junior: 60 - 74 hours,AS,Y,Y
140163,202020,Spring 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,03,Sophomore: 30 - 44 hours,AS,Y,Y
140169,202020,Spring 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,03,Sophomore: 30 - 44 hours,AS,Y,Y
140170,202110,Fall 2020,Y,PWL,West Lafayette,PI,Polytechnic Institute,AENT,Aeronautic Engr Technology,02,Freshman: 15 - 29 hours,AS,Y,Y
140170,202110,Fall 2020,N,PWL,West Lafayette,LA,College of Liberal Arts,CSTN,Cornerstone,02,Freshman: 15 - 29 hours,AS,Y,Y
140201,202010,Fall 2019,Y,PWL,West Lafayette,US,Exploratory Studies,UNEX,Explorers,02,Freshman: 15 - 29 hours,AS,Y,Y
140224,202020,Spring 2020,Y,PWL,West Lafayette,S,College of Science,ACSC,Actuarial Science,03,Sophomore: 30 - 44 hours,AS,Y,Y
140228,202010,Fall 2019,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,01,Freshman: 0 - 14 hours,AS,Y,Y
140235,202020,Spring 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,03,Sophomore: 30 - 44 hours,AS,Y,Y
140236,202020,Spring 2020,Y,PWL,West Lafayette,PI,Polytechnic Institute,ROET,Robotics Engr Technology,03,Sophomore: 30 - 44 hours,AS,Y,Y
140261,202110,Fall 2020,Y,PWL,West Lafayette,PI,Polytechnic Institute,CSEC,Cybersecurity,03,Sophomore: 30 - 44 hours,AS,Y,Y
140264,202010,Fall 2019,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,03,Sophomore: 30 - 44 hours,AS,Y,Y
140266,202010,Fall 2019,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,05,Junior: 60 - 74 hours,AS,Y,Y
140283,202020,Spring 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,02,Freshman: 15 - 29 hours,AS,Y,Y
140306,202110,Fall 2020,Y,PWL,West Lafayette,S,College of Science,BICH,Biochemistry (Chemistry),05,Junior: 60 - 74 hours,AS,Y,Y
140381,202020,Spring 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,03,Sophomore: 30 - 44 hours,AS,Y,Y
140390,202020,Spring 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,02,Freshman: 15 - 29 hours,AS,Y,Y
140398,202010,Fall 2019,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,01,Freshman: 0 - 14 hours,AS,Y,Y
140407,202110,Fall 2020,Y,PWL,West Lafayette,US,Exploratory Studies,UNEX,Explorers,02,Freshman: 15 - 29 hours,AS,Y,Y
140426,202010,Fall 2019,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,03,Sophomore: 30 - 44 hours,AS,Y,Y
140429,202020,Spring 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,03,Sophomore: 30 - 44 hours,AS,Y,Y
140453,202010,Fall 2019,Y,PWL,West Lafayette,S,College of Science,MATH,Mathematics,02,Freshman: 15 - 29 hours,AS,Y,Y
140455,202020,Spring 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,03,Sophomore: 30 - 44 hours,AS,Y,Y
140466,202020,Spring 2020,Y,PWL,West Lafayette,S,College of Science,CS,Computer Science,06,Junior: 75 - 89 hours,AS,Y,Y
140515,202020,Spring 2020,Y,PWL,West Lafayette,PI,Polytechnic Institute,AENT,Aeronautic Engr Technology,02,Freshman: 15 - 29 hours,AS,Y,Y
140521,202020,Spring 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,03,Sophomore: 30 - 44 hours,AS,Y,Y
140526,202020,Spring 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,03,Sophomore: 30 - 44 hours,AS,Y,Y
140541,202010,Fall 2019,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,04,Sophomore: 45 - 59 hours,AS,Y,Y
140560,202020,Spring 2020,Y,PWL,West Lafayette,M,School of Management,PFNC,Pre-Finance,02,Freshman: 15 - 29 hours,AS,Y,Y
140561,202020,Spring 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,02,Freshman: 15 - 29 hours,AS,Y,Y
140570,202020,Spring 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,06,Junior: 75 - 89 hours,AS,Y,Y
140579,202020,Spring 2020,Y,PWL,West Lafayette,HH,College of Health & Human Sci,HSPP,Health Science PreProfessional,02,Freshman: 15 - 29 hours,AS,Y,Y
140580,202020,Spring 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,04,Sophomore: 45 - 59 hours,AS,Y,Y
140584,202010,Fall 2019,Y,PWL,West Lafayette,US,Exploratory Studies,UNEX,Explorers,01,Freshman: 0 - 14 hours,AS,Y,Y
140588,202020,Spring 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,02,Freshman: 15 - 29 hours,AS,Y,Y
140590,202110,Fall 2020,Y,PWL,West Lafayette,HH,College of Health & Human Sci,HSPP,Health Science PreProfessional,04,Sophomore: 45 - 59 hours,AS,Y,Y
140622,202020,Spring 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,03,Sophomore: 30 - 44 hours,AS,Y,Y
140630,202020,Spring 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,04,Sophomore: 45 - 59 hours,AS,Y,Y
140663,202020,Spring 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,02,Freshman: 15 - 29 hours,AS,Y,Y
140666,202020,Spring 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,03,Sophomore: 30 - 44 hours,AS,Y,Y
140674,202020,Spring 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,02,Freshman: 15 - 29 hours,AS,Y,Y
140676,202020,Spring 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,02,Freshman: 15 - 29 hours,AS,Y,Y
140684,202020,Spring 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,04,Sophomore: 45 - 59 hours,AS,Y,Y
140689,202020,Spring 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,01,Freshman: 0 - 14 hours,AS,Y,Y
140692,202110,Fall 2020,Y,PWL,West Lafayette,PC,College of Pharmacy,PHAR,Pharmaceutical Sciences,05,Junior: 60 - 74 hours,AS,Y,Y
140705,202010,Fall 2019,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,02,Freshman: 15 - 29 hours,AS,Y,Y
140713,202020,Spring 2020,Y,PWL,West Lafayette,S,College of Science,CHEM,Chemistry,02,Freshman: 15 - 29 hours,AS,Y,Y
140716,202110,Fall 2020,Y,PWL,West Lafayette,PI,Polytechnic Institute,CM,Construction Management,02,Freshman: 15 - 29 hours,AS,Y,Y
140716,202110,Fall 2020,N,PWL,West Lafayette,LA,College of Liberal Arts,CSTN,Cornerstone,02,Freshman: 15 - 29 hours,AS,Y,Y
140726,202020,Spring 2020,Y,PWL,West Lafayette,PI,Polytechnic Institute,OLSV,Organizational Leadership,03,Sophomore: 30 - 44 hours,AS,Y,Y
140759,202010,Fall 2019,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,03,Sophomore: 30 - 44 hours,AS,Y,Y
140765,202010,Fall 2019,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,01,Freshman: 0 - 14 hours,AS,Y,Y
140766,202020,Spring 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,01,Freshman: 0 - 14 hours,AS,Y,Y
140776,202010,Fall 2019,Y,PWL,West Lafayette,PC,College of Pharmacy,PHAR,Pharmaceutical Sciences,02,Freshman: 15 - 29 hours,AS,Y,Y
140845,202010,Fall 2019,Y,PWL,West Lafayette,PI,Polytechnic Institute,WEPD,Web Programming & Design,02,Freshman: 15 - 29 hours,AS,Y,Y
140852,202010,Fall 2019,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,01,Freshman: 0 - 14 hours,AS,Y,Y
140855,202110,Fall 2020,Y,PWL,West Lafayette,S,College of Science,BICH,Biochemistry (Chemistry),07,Senior 90 - 104 hours,AS,Y,Y
140858,202010,Fall 2019,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,01,Freshman: 0 - 14 hours,AS,Y,Y
140865,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,03,Sophomore: 30 - 44 hours,AS,Y,Y
140927,202020,Spring 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,02,Freshman: 15 - 29 hours,AS,Y,Y
140933,202020,Spring 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,03,Sophomore: 30 - 44 hours,AS,Y,Y
140937,202020,Spring 2020,Y,PWL,West Lafayette,PI,Polytechnic Institute,DTVS,Data Visualization,03,Sophomore: 30 - 44 hours,AS,Y,Y
140952,202010,Fall 2019,Y,PWL,West Lafayette,PI,Polytechnic Institute,ANIM,Animation,03,Sophomore: 30 - 44 hours,AS,Y,Y
140962,202110,Fall 2020,Y,PWL,West Lafayette,PC,College of Pharmacy,PHAR,Pharmaceutical Sciences,03,Sophomore: 30 - 44 hours,AS,Y,Y
140965,202020,Spring 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,05,Junior: 60 - 74 hours,AS,Y,Y
140968,202020,Spring 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,02,Freshman: 15 - 29 hours,AS,Y,Y
140972,202020,Spring 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,04,Sophomore: 45 - 59 hours,AS,Y,Y
140977,202110,Fall 2020,Y,PWL,West Lafayette,S,College of Science,ENVG,Environmental Geoscience,03,Sophomore: 30 - 44 hours,AS,Y,Y
140978,202110,Fall 2020,Y,PWL,West Lafayette,PI,Polytechnic Institute,CM,Construction Management,03,Sophomore: 30 - 44 hours,AS,Y,Y
140978,202110,Fall 2020,N,PWL,West Lafayette,LA,College of Liberal Arts,CSTN,Cornerstone,03,Sophomore: 30 - 44 hours,AS,Y,Y
140982,202010,Fall 2019,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,02,Freshman: 15 - 29 hours,AS,Y,Y
140996,202110,Fall 2020,Y,PWL,West Lafayette,PC,College of Pharmacy,PHAR,Pharmaceutical Sciences,06,Junior: 75 - 89 hours,AS,Y,Y
141002,202010,Fall 2019,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,01,Freshman: 0 - 14 hours,AS,Y,Y
141008,202020,Spring 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,05,Junior: 60 - 74 hours,AS,Y,Y
141025,202020,Spring 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,02,Freshman: 15 - 29 hours,AS,Y,Y
141028,202010,Fall 2019,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,04,Sophomore: 45 - 59 hours,AS,Y,Y
141034,202010,Fall 2019,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,04,Sophomore: 45 - 59 hours,AS,Y,Y
141045,202110,Fall 2020,Y,PWL,West Lafayette,A,College of Agriculture,FDSC,Food Science,05,Junior: 60 - 74 hours,AS,Y,Y
141050,202020,Spring 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,03,Sophomore: 30 - 44 hours,AS,Y,Y
141062,202010,Fall 2019,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,02,Freshman: 15 - 29 hours,AS,Y,Y
141066,202010,Fall 2019,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,04,Sophomore: 45 - 59 hours,AS,Y,Y
141119,202020,Spring 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,03,Sophomore: 30 - 44 hours,AS,Y,Y
141129,202020,Spring 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,03,Sophomore: 30 - 44 hours,AS,Y,Y
141130,202020,Spring 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,02,Freshman: 15 - 29 hours,AS,Y,Y
141143,202010,Fall 2019,Y,PWL,West Lafayette,S,College of Science,PHYS,Physics,03,Sophomore: 30 - 44 hours,AS,Y,Y
141149,202010,Fall 2019,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,01,Freshman: 0 - 14 hours,AS,Y,Y
141152,202110,Fall 2020,Y,PWL,West Lafayette,US,Exploratory Studies,UNEX,Explorers,03,Sophomore: 30 - 44 hours,AS,Y,Y
141153,202020,Spring 2020,Y,PWL,West Lafayette,PI,Polytechnic Institute,AUET,Audio Engineering Technology,02,Freshman: 15 - 29 hours,AS,Y,Y
141155,202010,Fall 2019,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,04,Sophomore: 45 - 59 hours,AS,Y,Y
141177,202020,Spring 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,02,Freshman: 15 - 29 hours,AS,Y,Y
141189,202020,Spring 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,06,Junior: 75 - 89 hours,AS,Y,Y
141210,202020,Spring 2020,Y,PWL,West Lafayette,A,College of Agriculture,PENV,Pre Environmental Studies,03,Sophomore: 30 - 44 hours,AS,Y,Y
141212,202010,Fall 2019,Y,PWL,West Lafayette,PI,Polytechnic Institute,EETC,Electrical Engr Technology,01,Freshman: 0 - 14 hours,AS,Y,Y
141229,202010,Fall 2019,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,01,Freshman: 0 - 14 hours,AS,Y,Y
141239,202020,Spring 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,03,Sophomore: 30 - 44 hours,AS,Y,Y
141245,202010,Fall 2019,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,03,Sophomore: 30 - 44 hours,AS,Y,Y
141251,202020,Spring 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,05,Junior: 60 - 74 hours,AS,Y,Y
141252,202110,Fall 2020,Y,PWL,West Lafayette,PI,Polytechnic Institute,METC,Mechanical Engr Technology,04,Sophomore: 45 - 59 hours,AS,Y,Y
141253,202020,Spring 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,02,Freshman: 15 - 29 hours,AS,Y,Y
141285,202010,Fall 2019,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,01,Freshman: 0 - 14 hours,AS,Y,Y
141286,202010,Fall 2019,Y,PWL,West Lafayette,US,Exploratory Studies,UNEX,Explorers,04,Sophomore: 45 - 59 hours,AS,Y,Y
141319,202110,Fall 2020,Y,PWL,West Lafayette,S,College of Science,BICH,Biochemistry (Chemistry),04,Sophomore: 45 - 59 hours,AS,Y,Y
141338,202020,Spring 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,02,Freshman: 15 - 29 hours,AS,Y,Y
141370,202010,Fall 2019,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,01,Freshman: 0 - 14 hours,AS,Y,Y
141398,202010,Fall 2019,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,03,Sophomore: 30 - 44 hours,AS,Y,Y
141402,202020,Spring 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,02,Freshman: 15 - 29 hours,AS,Y,Y
141407,202010,Fall 2019,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,02,Freshman: 15 - 29 hours,AS,Y,Y
141409,202010,Fall 2019,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,04,Sophomore: 45 - 59 hours,AS,Y,Y
141437,202010,Fall 2019,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,04,Sophomore: 45 - 59 hours,AS,Y,Y
141439,202020,Spring 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,02,Freshman: 15 - 29 hours,AS,Y,Y
141460,202010,Fall 2019,Y,PWL,West Lafayette,PI,Polytechnic Institute,GASD,Game Development and Design,01,Freshman: 0 - 14 hours,AS,Y,Y
141460,202010,Fall 2019,N,PWL,West Lafayette,LA,College of Liberal Arts,CSTN,Cornerstone,01,Freshman: 0 - 14 hours,AS,Y,Y
141465,202110,Fall 2020,Y,PWL,West Lafayette,PI,Polytechnic Institute,TIET,Industrial Engineering Tech,03,Sophomore: 30 - 44 hours,AS,Y,Y
141469,202020,Spring 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,02,Freshman: 15 - 29 hours,AS,Y,Y
141477,202020,Spring 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,03,Sophomore: 30 - 44 hours,AS,Y,Y
141499,202110,Fall 2020,Y,PWL,West Lafayette,PI,Polytechnic Institute,AVMG,Aviation Management,03,Sophomore: 30 - 44 hours,AS,Y,Y
141499,202110,Fall 2020,N,PWL,West Lafayette,LA,College of Liberal Arts,CSTN,Cornerstone,03,Sophomore: 30 - 44 hours,AS,Y,Y
141502,202020,Spring 2020,Y,PWL,West Lafayette,US,Exploratory Studies,UNEX,Explorers,02,Freshman: 15 - 29 hours,AS,Y,Y
141507,202020,Spring 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,04,Sophomore: 45 - 59 hours,AS,Y,Y
141508,202010,Fall 2019,Y,PWL,West Lafayette,US,Exploratory Studies,UNEX,Explorers,01,Freshman: 0 - 14 hours,AS,Y,Y
141621,202020,Spring 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,01,Freshman: 0 - 14 hours,AS,Y,Y
141642,202020,Spring 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,04,Sophomore: 45 - 59 hours,AS,Y,Y
141645,202110,Fall 2020,Y,PWL,West Lafayette,PC,College of Pharmacy,PHAR,Pharmaceutical Sciences,05,Junior: 60 - 74 hours,AS,Y,Y
141651,202020,Spring 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,03,Sophomore: 30 - 44 hours,AS,Y,Y
141653,202020,Spring 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,01,Freshman: 0 - 14 hours,AS,Y,Y
141657,202110,Fall 2020,Y,PWL,West Lafayette,PI,Polytechnic Institute,CSEC,Cybersecurity,03,Sophomore: 30 - 44 hours,AS,Y,Y
141661,202020,Spring 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,01,Freshman: 0 - 14 hours,AS,Y,Y
141685,202020,Spring 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,03,Sophomore: 30 - 44 hours,AS,Y,Y
141691,202010,Fall 2019,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,05,Junior: 60 - 74 hours,AS,Y,Y
141697,202110,Fall 2020,Y,PWL,West Lafayette,PI,Polytechnic Institute,AENT,Aeronautic Engr Technology,02,Freshman: 15 - 29 hours,AS,Y,Y
141697,202110,Fall 2020,N,PWL,West Lafayette,LA,College of Liberal Arts,CSTN,Cornerstone,02,Freshman: 15 - 29 hours,AS,Y,Y
141698,202020,Spring 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,03,Sophomore: 30 - 44 hours,AS,Y,Y
141701,202020,Spring 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,04,Sophomore: 45 - 59 hours,AS,Y,Y
141706,202110,Fall 2020,Y,PWL,West Lafayette,PC,College of Pharmacy,PHAR,Pharmaceutical Sciences,03,Sophomore: 30 - 44 hours,AS,Y,Y
141708,202110,Fall 2020,Y,PWL,West Lafayette,PI,Polytechnic Institute,ANIM,Animation,04,Sophomore: 45 - 59 hours,AS,Y,Y
141726,202110,Fall 2020,Y,PWL,West Lafayette,PI,Polytechnic Institute,AENT,Aeronautic Engr Technology,04,Sophomore: 45 - 59 hours,AS,Y,Y
141726,202110,Fall 2020,N,PWL,West Lafayette,LA,College of Liberal Arts,CSTN,Cornerstone,04,Sophomore: 45 - 59 hours,AS,Y,Y
141741,202020,Spring 2020,Y,PWL,West Lafayette,PI,Polytechnic Institute,GASD,Game Development and Design,03,Sophomore: 30 - 44 hours,AS,Y,Y
141741,202020,Spring 2020,N,PWL,West Lafayette,LA,College of Liberal Arts,CSTN,Cornerstone,03,Sophomore: 30 - 44 hours,AS,Y,Y
141744,202110,Fall 2020,Y,PWL,West Lafayette,AB,School of Agr and Bio Engr,XEAG,Agricultural Engineering,04,Sophomore: 45 - 59 hours,AS,Y,Y
141752,202020,Spring 2020,Y,PWL,West Lafayette,US,Exploratory Studies,UNEX,Explorers,02,Freshman: 15 - 29 hours,AS,Y,Y
