PUID_SIX,ACADEMIC_PERIOD,ACADEMIC_PERIOD_DESC,PRIMARY_PROGRAM_IND,STUDENT_LEVEL,STUDENT_LEVEL_DESC,STUDENT_CLASSIFICATION_BOAP,STUDENT_CLASS_BOAP_DESC,CAMPUS,CAMPUS_DESC,COLLEGE,COLLEGE_DESC,PROGRAM,PROGRAM_DESC,DEGREE,DEGREE_DESC,MAJOR,MAJOR_DESC
332060,202210,Fall 2021,Y,UG,Undergraduate,03,Sophomore: 30 - 44 hours,PWL,West Lafayette,E,First Year Engineering,ENGR,Engineering First Year,DS,Degree Seeking,ENFY,First Year Engineering
332094,202210,Fall 2021,Y,UG,Undergraduate,01,Freshman: 0 - 14 hours,PWL,West Lafayette,S,College of Science,PHYSICS-BS,Physics-BS,BS,Bachelor of Science,APPH,Applied Physics
332138,202210,Fall 2021,Y,UG,Undergraduate,02,Freshman: 15 - 29 hours,PWL,West Lafayette,E,First Year Engineering,ENGR,Engineering First Year,DS,Degree Seeking,ENFY,First Year Engineering
332141,202210,Fall 2021,Y,UG,Undergraduate,03,Sophomore: 30 - 44 hours,PWL,West Lafayette,E,First Year Engineering,ENGR,Engineering First Year,DS,Degree Seeking,ENFY,First Year Engineering
332156,202210,Fall 2021,Y,UG,Undergraduate,04,Sophomore: 45 - 59 hours,PWL,West Lafayette,E,First Year Engineering,ENGR,Engineering First Year,DS,Degree Seeking,ENFY,First Year Engineering
332167,202210,Fall 2021,Y,UG,Undergraduate,01,Freshman: 0 - 14 hours,PWL,West Lafayette,E,First Year Engineering,ENGR,Engineering First Year,DS,Degree Seeking,ENFY,First Year Engineering
332226,202210,Fall 2021,Y,UG,Undergraduate,03,Sophomore: 30 - 44 hours,PWL,West Lafayette,E,First Year Engineering,ENGR,Engineering First Year,DS,Degree Seeking,ENFY,First Year Engineering
332268,202210,Fall 2021,Y,UG,Undergraduate,01,Freshman: 0 - 14 hours,PWL,West Lafayette,E,First Year Engineering,ENGR,Engineering First Year,DS,Degree Seeking,ENFY,First Year Engineering
332276,202210,Fall 2021,Y,UG,Undergraduate,01,Freshman: 0 - 14 hours,PWL,West Lafayette,E,First Year Engineering,ENGR,Engineering First Year,DS,Degree Seeking,ENFY,First Year Engineering
332281,202210,Fall 2021,Y,UG,Undergraduate,02,Freshman: 15 - 29 hours,PWL,West Lafayette,E,First Year Engineering,ENGR,Engineering First Year,DS,Degree Seeking,ENFY,First Year Engineering
332304,202210,Fall 2021,Y,UG,Undergraduate,02,Freshman: 15 - 29 hours,PWL,West Lafayette,E,First Year Engineering,ENGR,Engineering First Year,DS,Degree Seeking,ENFY,First Year Engineering
332320,202210,Fall 2021,Y,UG,Undergraduate,03,Sophomore: 30 - 44 hours,PWL,West Lafayette,E,First Year Engineering,ENGR,Engineering First Year,DS,Degree Seeking,ENFY,First Year Engineering
332488,202210,Fall 2021,Y,UG,Undergraduate,02,Freshman: 15 - 29 hours,PWL,West Lafayette,E,First Year Engineering,ENGR,Engineering First Year,DS,Degree Seeking,ENFY,First Year Engineering
332492,202210,Fall 2021,Y,UG,Undergraduate,04,Sophomore: 45 - 59 hours,PWL,West Lafayette,E,First Year Engineering,ENGR,Engineering First Year,DS,Degree Seeking,ENFY,First Year Engineering
332538,202210,Fall 2021,Y,UG,Undergraduate,02,Freshman: 15 - 29 hours,PWL,West Lafayette,US,Exploratory Studies,UNIV-EXPLOR,University Explorers,DS,Degree Seeking,UNEX,Explorers
332546,202210,Fall 2021,Y,UG,Undergraduate,01,Freshman: 0 - 14 hours,PWL,West Lafayette,US,Exploratory Studies,UNIV-EXPLOR,University Explorers,DS,Degree Seeking,UNEX,Explorers
332564,202210,Fall 2021,Y,UG,Undergraduate,03,Sophomore: 30 - 44 hours,PWL,West Lafayette,E,First Year Engineering,ENGR,Engineering First Year,DS,Degree Seeking,ENFY,First Year Engineering
332589,202210,Fall 2021,Y,UG,Undergraduate,03,Sophomore: 30 - 44 hours,PWL,West Lafayette,E,First Year Engineering,ENGR,Engineering First Year,DS,Degree Seeking,ENFY,First Year Engineering
332632,202210,Fall 2021,Y,UG,Undergraduate,03,Sophomore: 30 - 44 hours,PWL,West Lafayette,E,First Year Engineering,ENGR,Engineering First Year,DS,Degree Seeking,ENFY,First Year Engineering
332651,202210,Fall 2021,Y,UG,Undergraduate,03,Sophomore: 30 - 44 hours,PWL,West Lafayette,E,First Year Engineering,ENGR,Engineering First Year,DS,Degree Seeking,ENFY,First Year Engineering
332663,202210,Fall 2021,Y,UG,Undergraduate,03,Sophomore: 30 - 44 hours,PWL,West Lafayette,E,First Year Engineering,ENGR,Engineering First Year,DS,Degree Seeking,ENFY,First Year Engineering
332689,202210,Fall 2021,Y,UG,Undergraduate,03,Sophomore: 30 - 44 hours,PWL,West Lafayette,E,First Year Engineering,ENGR,Engineering First Year,DS,Degree Seeking,ENFY,First Year Engineering
332725,202210,Fall 2021,Y,UG,Undergraduate,03,Sophomore: 30 - 44 hours,PWL,West Lafayette,E,First Year Engineering,ENGR,Engineering First Year,DS,Degree Seeking,ENFY,First Year Engineering
332734,202210,Fall 2021,Y,UG,Undergraduate,01,Freshman: 0 - 14 hours,PWL,West Lafayette,M,School of Management,ECON-UND,Economics Undecided,DS,Degree Seeking,PECN,Pre Economics
332743,202210,Fall 2021,Y,UG,Undergraduate,03,Sophomore: 30 - 44 hours,PWL,West Lafayette,M,School of Management,MGMT-UND,Management Undecided,DS,Degree Seeking,PMKT,Pre-Marketing
332750,202210,Fall 2021,Y,UG,Undergraduate,02,Freshman: 15 - 29 hours,PWL,West Lafayette,E,First Year Engineering,ENGR,Engineering First Year,DS,Degree Seeking,ENFY,First Year Engineering
332887,202210,Fall 2021,Y,UG,Undergraduate,01,Freshman: 0 - 14 hours,PWL,West Lafayette,S,College of Science,PHYSICS-BS,Physics-BS,BS,Bachelor of Science,APPH,Applied Physics
332916,202210,Fall 2021,Y,UG,Undergraduate,03,Sophomore: 30 - 44 hours,PWL,West Lafayette,E,First Year Engineering,ENGR,Engineering First Year,DS,Degree Seeking,ENFY,First Year Engineering
332933,202210,Fall 2021,Y,UG,Undergraduate,01,Freshman: 0 - 14 hours,PWL,West Lafayette,PI,Polytechnic Institute,PICM-BS,Construct Mgmt Tech-BS,BS,Bachelor of Science,DCI,Design & Construct Integration
333016,202210,Fall 2021,Y,UG,Undergraduate,01,Freshman: 0 - 14 hours,PWL,West Lafayette,E,First Year Engineering,ENGR,Engineering First Year,DS,Degree Seeking,ENFY,First Year Engineering
333120,202210,Fall 2021,Y,UG,Undergraduate,02,Freshman: 15 - 29 hours,PWL,West Lafayette,E,First Year Engineering,ENGR,Engineering First Year,DS,Degree Seeking,ENFY,First Year Engineering
333161,202210,Fall 2021,Y,UG,Undergraduate,03,Sophomore: 30 - 44 hours,PWL,West Lafayette,E,First Year Engineering,ENGR,Engineering First Year,DS,Degree Seeking,ENFY,First Year Engineering
333236,202210,Fall 2021,Y,UG,Undergraduate,01,Freshman: 0 - 14 hours,PWL,West Lafayette,E,First Year Engineering,ENGR,Engineering First Year,DS,Degree Seeking,ENFY,First Year Engineering
333298,202210,Fall 2021,Y,UG,Undergraduate,02,Freshman: 15 - 29 hours,PWL,West Lafayette,E,First Year Engineering,ENGR,Engineering First Year,DS,Degree Seeking,ENFY,First Year Engineering
333451,202210,Fall 2021,Y,UG,Undergraduate,01,Freshman: 0 - 14 hours,PWL,West Lafayette,S,College of Science,PHYSICS-BS,Physics-BS,BS,Bachelor of Science,PHYS,Physics
333472,202210,Fall 2021,Y,UG,Undergraduate,02,Freshman: 15 - 29 hours,PWL,West Lafayette,S,College of Science,MATH-BS,Mathematics-BS,BS,Bachelor of Science,ACSC,Actuarial Science
333476,202210,Fall 2021,Y,UG,Undergraduate,01,Freshman: 0 - 14 hours,PWL,West Lafayette,HH,College of Health & Human Sci,PSYSCI-BS,Psychology Sci-BS,BS,Bachelor of Science,PSYS,Psychological Sciences
333481,202210,Fall 2021,Y,UG,Undergraduate,01,Freshman: 0 - 14 hours,PWL,West Lafayette,E,First Year Engineering,ENGR,Engineering First Year,DS,Degree Seeking,ENFY,First Year Engineering
333515,202210,Fall 2021,Y,UG,Undergraduate,03,Sophomore: 30 - 44 hours,PWL,West Lafayette,PC,College of Pharmacy,PHAR-BS,Pharmacy-BS,BS,Bachelor of Science,PHAR,Pharmaceutical Sciences
333542,202210,Fall 2021,Y,UG,Undergraduate,02,Freshman: 15 - 29 hours,PWL,West Lafayette,E,First Year Engineering,ENGR,Engineering First Year,DS,Degree Seeking,ENFY,First Year Engineering
333610,202210,Fall 2021,Y,UG,Undergraduate,04,Sophomore: 45 - 59 hours,PWL,West Lafayette,E,First Year Engineering,ENGR,Engineering First Year,DS,Degree Seeking,ENFY,First Year Engineering
333631,202210,Fall 2021,Y,UG,Undergraduate,01,Freshman: 0 - 14 hours,PWL,West Lafayette,E,First Year Engineering,ENGR,Engineering First Year,DS,Degree Seeking,ENFY,First Year Engineering
333670,202210,Fall 2021,Y,UG,Undergraduate,01,Freshman: 0 - 14 hours,PWL,West Lafayette,E,First Year Engineering,ENGR,Engineering First Year,DS,Degree Seeking,ENFY,First Year Engineering
333715,202210,Fall 2021,Y,UG,Undergraduate,02,Freshman: 15 - 29 hours,PWL,West Lafayette,E,First Year Engineering,ENGR,Engineering First Year,DS,Degree Seeking,ENFY,First Year Engineering
333778,202210,Fall 2021,Y,UG,Undergraduate,01,Freshman: 0 - 14 hours,PWL,West Lafayette,E,First Year Engineering,ENGR,Engineering First Year,DS,Degree Seeking,ENFY,First Year Engineering
333845,202210,Fall 2021,Y,UG,Undergraduate,01,Freshman: 0 - 14 hours,PWL,West Lafayette,E,First Year Engineering,ENGR,Engineering First Year,DS,Degree Seeking,ENFY,First Year Engineering
333846,202210,Fall 2021,Y,UG,Undergraduate,01,Freshman: 0 - 14 hours,PWL,West Lafayette,E,First Year Engineering,ENGR,Engineering First Year,DS,Degree Seeking,ENFY,First Year Engineering
333886,202210,Fall 2021,Y,UG,Undergraduate,03,Sophomore: 30 - 44 hours,PWL,West Lafayette,E,First Year Engineering,ENGR,Engineering First Year,DS,Degree Seeking,ENFY,First Year Engineering
333894,202210,Fall 2021,Y,UG,Undergraduate,02,Freshman: 15 - 29 hours,PWL,West Lafayette,E,First Year Engineering,ENGR,Engineering First Year,DS,Degree Seeking,ENFY,First Year Engineering
333904,202210,Fall 2021,Y,UG,Undergraduate,02,Freshman: 15 - 29 hours,PWL,West Lafayette,PI,Polytechnic Institute,PIAVFT-BS,Aviation Technology-BS,BS,Bachelor of Science,AVFT,Prof Flight Technology
334009,202210,Fall 2021,Y,UG,Undergraduate,04,Sophomore: 45 - 59 hours,PWL,West Lafayette,E,First Year Engineering,ENGR,Engineering First Year,DS,Degree Seeking,ENFY,First Year Engineering
334047,202210,Fall 2021,Y,UG,Undergraduate,04,Sophomore: 45 - 59 hours,PWL,West Lafayette,PC,College of Pharmacy,PHAR-BS,Pharmacy-BS,BS,Bachelor of Science,PHAR,Pharmaceutical Sciences
334115,202210,Fall 2021,Y,UG,Undergraduate,01,Freshman: 0 - 14 hours,PWL,West Lafayette,E,First Year Engineering,ENGR,Engineering First Year,DS,Degree Seeking,ENFY,First Year Engineering
334205,202210,Fall 2021,Y,UG,Undergraduate,04,Sophomore: 45 - 59 hours,PWL,West Lafayette,E,First Year Engineering,ENGR,Engineering First Year,DS,Degree Seeking,ENFY,First Year Engineering
334255,202210,Fall 2021,Y,UG,Undergraduate,04,Sophomore: 45 - 59 hours,PWL,West Lafayette,E,First Year Engineering,ENGR,Engineering First Year,DS,Degree Seeking,ENFY,First Year Engineering
334331,202210,Fall 2021,Y,UG,Undergraduate,02,Freshman: 15 - 29 hours,PWL,West Lafayette,E,First Year Engineering,ENGR,Engineering First Year,DS,Degree Seeking,ENFY,First Year Engineering
334332,202210,Fall 2021,Y,UG,Undergraduate,02,Freshman: 15 - 29 hours,PWL,West Lafayette,E,First Year Engineering,ENGR,Engineering First Year,DS,Degree Seeking,ENFY,First Year Engineering
334388,202210,Fall 2021,Y,UG,Undergraduate,02,Freshman: 15 - 29 hours,PWL,West Lafayette,E,First Year Engineering,ENGR,Engineering First Year,DS,Degree Seeking,ENFY,First Year Engineering
334393,202210,Fall 2021,Y,UG,Undergraduate,01,Freshman: 0 - 14 hours,PWL,West Lafayette,E,First Year Engineering,ENGR,Engineering First Year,DS,Degree Seeking,ENFY,First Year Engineering
334425,202210,Fall 2021,Y,UG,Undergraduate,03,Sophomore: 30 - 44 hours,PWL,West Lafayette,S,College of Science,COMPSCI-BS,Computer Science-BS,BS,Bachelor of Science,CS,Computer Science
334451,202210,Fall 2021,Y,UG,Undergraduate,02,Freshman: 15 - 29 hours,PWL,West Lafayette,E,First Year Engineering,ENGR,Engineering First Year,DS,Degree Seeking,ENFY,First Year Engineering
334471,202210,Fall 2021,Y,UG,Undergraduate,04,Sophomore: 45 - 59 hours,PWL,West Lafayette,E,First Year Engineering,ENGR,Engineering First Year,DS,Degree Seeking,ENFY,First Year Engineering
334480,202210,Fall 2021,Y,UG,Undergraduate,03,Sophomore: 30 - 44 hours,PWL,West Lafayette,S,College of Science,PHYSICS-BS,Physics-BS,BS,Bachelor of Science,PHYS,Physics
334565,202210,Fall 2021,Y,UG,Undergraduate,01,Freshman: 0 - 14 hours,PWL,West Lafayette,E,First Year Engineering,ENGR,Engineering First Year,DS,Degree Seeking,ENFY,First Year Engineering
334592,202210,Fall 2021,Y,UG,Undergraduate,05,Junior: 60 - 74 hours,PWL,West Lafayette,E,First Year Engineering,ENGR,Engineering First Year,DS,Degree Seeking,ENFY,First Year Engineering
334604,202210,Fall 2021,Y,UG,Undergraduate,01,Freshman: 0 - 14 hours,PWL,West Lafayette,E,First Year Engineering,ENGR,Engineering First Year,DS,Degree Seeking,ENFY,First Year Engineering
334650,202210,Fall 2021,Y,UG,Undergraduate,04,Sophomore: 45 - 59 hours,PWL,West Lafayette,E,First Year Engineering,ENGR,Engineering First Year,DS,Degree Seeking,ENFY,First Year Engineering
334689,202210,Fall 2021,Y,UG,Undergraduate,03,Sophomore: 30 - 44 hours,PWL,West Lafayette,E,First Year Engineering,ENGR,Engineering First Year,DS,Degree Seeking,ENFY,First Year Engineering
334700,202210,Fall 2021,Y,UG,Undergraduate,01,Freshman: 0 - 14 hours,PWL,West Lafayette,E,First Year Engineering,ENGR,Engineering First Year,DS,Degree Seeking,ENFY,First Year Engineering
334701,202210,Fall 2021,Y,UG,Undergraduate,05,Junior: 60 - 74 hours,PWL,West Lafayette,S,College of Science,MATH-BS,Mathematics-BS,BS,Bachelor of Science,MACS,Mathematics-Computer Science
334703,202210,Fall 2021,Y,UG,Undergraduate,05,Junior: 60 - 74 hours,PWL,West Lafayette,E,First Year Engineering,ENGR,Engineering First Year,DS,Degree Seeking,ENFY,First Year Engineering
334705,202210,Fall 2021,Y,UG,Undergraduate,02,Freshman: 15 - 29 hours,PWL,West Lafayette,E,First Year Engineering,ENGR,Engineering First Year,DS,Degree Seeking,ENFY,First Year Engineering
334781,202210,Fall 2021,Y,UG,Undergraduate,02,Freshman: 15 - 29 hours,PWL,West Lafayette,E,First Year Engineering,ENGR,Engineering First Year,DS,Degree Seeking,ENFY,First Year Engineering
334906,202210,Fall 2021,Y,UG,Undergraduate,01,Freshman: 0 - 14 hours,PWL,West Lafayette,S,College of Science,PHYSICS-BS,Physics-BS,BS,Bachelor of Science,APPH,Applied Physics
334942,202210,Fall 2021,Y,UG,Undergraduate,02,Freshman: 15 - 29 hours,PWL,West Lafayette,E,First Year Engineering,ENGR,Engineering First Year,DS,Degree Seeking,ENFY,First Year Engineering
335014,202210,Fall 2021,Y,UG,Undergraduate,01,Freshman: 0 - 14 hours,PWL,West Lafayette,PI,Polytechnic Institute,PIECET-BS,Electrical Engr Tech-BS,BS,Bachelor of Science,CEGT,Computer Engineering Tech
335029,202210,Fall 2021,Y,UG,Undergraduate,01,Freshman: 0 - 14 hours,PWL,West Lafayette,S,College of Science,MATH-BS,Mathematics-BS,BS,Bachelor of Science,MACS,Mathematics-Computer Science
335074,202210,Fall 2021,Y,UG,Undergraduate,01,Freshman: 0 - 14 hours,PWL,West Lafayette,E,First Year Engineering,ENGR,Engineering First Year,DS,Degree Seeking,ENFY,First Year Engineering
335092,202210,Fall 2021,Y,UG,Undergraduate,01,Freshman: 0 - 14 hours,PWL,West Lafayette,E,First Year Engineering,ENGR,Engineering First Year,DS,Degree Seeking,ENFY,First Year Engineering
335114,202210,Fall 2021,Y,UG,Undergraduate,02,Freshman: 15 - 29 hours,PWL,West Lafayette,E,First Year Engineering,ENGR,Engineering First Year,DS,Degree Seeking,ENFY,First Year Engineering
335189,202210,Fall 2021,Y,UG,Undergraduate,03,Sophomore: 30 - 44 hours,PWL,West Lafayette,S,College of Science,PHYSICS-BS,Physics-BS,BS,Bachelor of Science,PHYS,Physics
335255,202210,Fall 2021,Y,UG,Undergraduate,02,Freshman: 15 - 29 hours,PWL,West Lafayette,E,First Year Engineering,ENGR,Engineering First Year,DS,Degree Seeking,ENFY,First Year Engineering
335320,202210,Fall 2021,Y,UG,Undergraduate,02,Freshman: 15 - 29 hours,PWL,West Lafayette,E,First Year Engineering,ENGR,Engineering First Year,DS,Degree Seeking,ENFY,First Year Engineering
335388,202210,Fall 2021,Y,UG,Undergraduate,02,Freshman: 15 - 29 hours,PWL,West Lafayette,E,First Year Engineering,ENGR,Engineering First Year,DS,Degree Seeking,ENFY,First Year Engineering
335432,202210,Fall 2021,Y,UG,Undergraduate,03,Sophomore: 30 - 44 hours,PWL,West Lafayette,E,First Year Engineering,ENGR,Engineering First Year,DS,Degree Seeking,ENFY,First Year Engineering
335538,202210,Fall 2021,Y,UG,Undergraduate,04,Sophomore: 45 - 59 hours,PWL,West Lafayette,E,First Year Engineering,ENGR,Engineering First Year,DS,Degree Seeking,ENFY,First Year Engineering
335619,202210,Fall 2021,Y,UG,Undergraduate,02,Freshman: 15 - 29 hours,PWL,West Lafayette,A,College of Agriculture,FOODSCI-BS,Food Sciences-BS,BS,Bachelor of Science,FDSC,Food Science
335638,202210,Fall 2021,Y,UG,Undergraduate,06,Junior: 75 - 89 hours,PWL,West Lafayette,E,First Year Engineering,ENGR,Engineering First Year,DS,Degree Seeking,ENFY,First Year Engineering
335670,202210,Fall 2021,Y,UG,Undergraduate,02,Freshman: 15 - 29 hours,PWL,West Lafayette,M,School of Management,IBE-BS,Integrated Business Engr-BS,BS,Bachelor of Science,IBE,Integrated Business & Engr
335754,202210,Fall 2021,Y,UG,Undergraduate,04,Sophomore: 45 - 59 hours,PWL,West Lafayette,E,First Year Engineering,ENGR,Engineering First Year,DS,Degree Seeking,ENFY,First Year Engineering
335759,202210,Fall 2021,Y,UG,Undergraduate,01,Freshman: 0 - 14 hours,PWL,West Lafayette,E,First Year Engineering,ENGR,Engineering First Year,DS,Degree Seeking,ENFY,First Year Engineering
335762,202210,Fall 2021,Y,UG,Undergraduate,04,Sophomore: 45 - 59 hours,PWL,West Lafayette,E,First Year Engineering,ENGR,Engineering First Year,DS,Degree Seeking,ENFY,First Year Engineering
335777,202210,Fall 2021,Y,UG,Undergraduate,01,Freshman: 0 - 14 hours,PWL,West Lafayette,E,First Year Engineering,ENGR,Engineering First Year,DS,Degree Seeking,ENFY,First Year Engineering
335814,202210,Fall 2021,Y,UG,Undergraduate,02,Freshman: 15 - 29 hours,PWL,West Lafayette,E,First Year Engineering,ENGR,Engineering First Year,DS,Degree Seeking,ENFY,First Year Engineering
335819,202210,Fall 2021,Y,UG,Undergraduate,03,Sophomore: 30 - 44 hours,PWL,West Lafayette,E,First Year Engineering,ENGR,Engineering First Year,DS,Degree Seeking,ENFY,First Year Engineering
335865,202210,Fall 2021,Y,UG,Undergraduate,01,Freshman: 0 - 14 hours,PWL,West Lafayette,E,First Year Engineering,ENGR,Engineering First Year,DS,Degree Seeking,ENFY,First Year Engineering
335877,202210,Fall 2021,Y,UG,Undergraduate,01,Freshman: 0 - 14 hours,PWL,West Lafayette,US,Exploratory Studies,UNIV-EXPLOR,University Explorers,DS,Degree Seeking,UNEX,Explorers
335928,202210,Fall 2021,Y,UG,Undergraduate,01,Freshman: 0 - 14 hours,PWL,West Lafayette,E,First Year Engineering,ENGR,Engineering First Year,DS,Degree Seeking,ENFY,First Year Engineering
335936,202210,Fall 2021,Y,UG,Undergraduate,04,Sophomore: 45 - 59 hours,PWL,West Lafayette,E,First Year Engineering,ENGR,Engineering First Year,DS,Degree Seeking,ENFY,First Year Engineering
335969,202210,Fall 2021,Y,UG,Undergraduate,01,Freshman: 0 - 14 hours,PWL,West Lafayette,E,First Year Engineering,ENGR,Engineering First Year,DS,Degree Seeking,ENFY,First Year Engineering
335984,202210,Fall 2021,Y,UG,Undergraduate,02,Freshman: 15 - 29 hours,PWL,West Lafayette,E,First Year Engineering,ENGR,Engineering First Year,DS,Degree Seeking,ENFY,First Year Engineering
336026,202210,Fall 2021,Y,UG,Undergraduate,01,Freshman: 0 - 14 hours,PWL,West Lafayette,US,Exploratory Studies,UNIV-EXPLOR,University Explorers,DS,Degree Seeking,UNEX,Explorers
336075,202210,Fall 2021,Y,UG,Undergraduate,02,Freshman: 15 - 29 hours,PWL,West Lafayette,E,First Year Engineering,ENGR,Engineering First Year,DS,Degree Seeking,ENFY,First Year Engineering
336162,202210,Fall 2021,Y,UG,Undergraduate,01,Freshman: 0 - 14 hours,PWL,West Lafayette,US,Exploratory Studies,UNIV-EXPLOR,University Explorers,DS,Degree Seeking,UNEX,Explorers
336198,202210,Fall 2021,Y,UG,Undergraduate,02,Freshman: 15 - 29 hours,PWL,West Lafayette,E,First Year Engineering,ENGR,Engineering First Year,DS,Degree Seeking,ENFY,First Year Engineering
336220,202210,Fall 2021,Y,UG,Undergraduate,01,Freshman: 0 - 14 hours,PWL,West Lafayette,E,First Year Engineering,ENGR,Engineering First Year,DS,Degree Seeking,ENFY,First Year Engineering
336265,202210,Fall 2021,Y,UG,Undergraduate,02,Freshman: 15 - 29 hours,PWL,West Lafayette,E,First Year Engineering,ENGR,Engineering First Year,DS,Degree Seeking,ENFY,First Year Engineering
